Cycle,Command,Bank,Row
8274464,ACTIVATE,0,0
8274506,PRECHARGE,0,0
8274536,REFRESH,0,0
8274981,ACTIVATE,0,0
8275007,WRITE,0,0
8275021,WRITE,0,0
8275038,READ,0,0
8275057,WRITE,0,0
8275064,WRITE,0,0
8275085,WRITE,0,0
8275111,PRECHARGE,0,0
8275155,ACTIVATE,0,0
8275173,WRITE,0,0
8275216,READ,0,0
8275240,READ,0,0
8275312,PRECHARGE,0,0
8275360,REFRESH,0,0
8275796,REFRESH,0,0
8276223,ACTIVATE,0,0
8276246,READ,0,0
8276274,READ,0,0
8276304,PRECHARGE,0,0
8276361,REFRESH,0,0
8276814,ACTIVATE,0,0
8276834,READ,0,0
8276854,READ,0,0
8276865,READ,0,0
8276892,READ,0,0
8276933,PRECHARGE,0,0
8276954,ACTIVATE,0,0
8277014,READ,0,0
8277024,READ,0,0
8277046,READ,0,0
8277058,READ,0,0
8277075,PRECHARGE,0,0
8277135,ACTIVATE,0,0
8277172,WRITE,0,0
8277199,PRECHARGE,0,0
8277218,REFRESH,0,0
8277671,ACTIVATE,0,0
8277690,WRITE,0,0
8277711,WRITE,0,0
8277728,READ,0,0
8277746,WRITE,0,0
8277763,READ,0,0
8277780,PRECHARGE,0,0
8277805,ACTIVATE,0,0
8277830,WRITE,0,0
8277859,WRITE,0,0
8277879,WRITE,0,0
8277924,READ,0,0
8277945,WRITE,0,0
8277975,PRECHARGE,0,0
8277995,ACTIVATE,0,0
8278023,WRITE,0,0
8278046,READ,0,0
8278087,WRITE,0,0
8278126,WRITE,0,0
8278153,READ,0,0
8278172,PRECHARGE,0,0
8278193,REFRESH,0,0
8278613,REFRESH,0,0
8279057,REFRESH,0,0
8279484,REFRESH,0,0
8279923,REFRESH,0,0
8280356,ACTIVATE,0,0
8280386,WRITE,0,0
8280406,PRECHARGE,0,0
8280445,ACTIVATE,0,0
8280473,READ,0,0
8280500,WRITE,0,0
8280513,WRITE,0,0
8280544,WRITE,0,0
8280582,PRECHARGE,0,0
8280627,REFRESH,0,0
8281054,ACTIVATE,0,0
8281073,WRITE,0,0
8281089,READ,0,0
8281137,WRITE,0,0
8281161,READ,0,0
8281180,WRITE,0,0
8281193,WRITE,0,0
8281226,WRITE,0,0
8281253,PRECHARGE,0,0
8281271,ACTIVATE,0,0
8281314,PRECHARGE,0,0
8281348,ACTIVATE,0,0
8281370,WRITE,0,0
8281384,WRITE,0,0
8281399,WRITE,0,0
8281417,READ,0,0
8281434,PRECHARGE,0,0
8281503,REFRESH,0,0
8281930,REFRESH,0,0
8282354,ACTIVATE,0,0
8282378,WRITE,0,0
8282387,READ,0,0
8282398,READ,0,0
8282420,PRECHARGE,0,0
8282542,REFRESH,0,0
8282979,REFRESH,0,0
8283412,ACTIVATE,0,0
8283455,WRITE,0,0
8283468,WRITE,0,0
8283484,WRITE,0,0
8283518,WRITE,0,0
8283532,READ,0,0
8283554,READ,0,0
8283576,READ,0,0
8283606,WRITE,0,0
8283625,PRECHARGE,0,0
8283674,ACTIVATE,0,0
8283692,WRITE,0,0
8283708,WRITE,0,0
8283732,READ,0,0
8283754,READ,0,0
8283780,READ,0,0
8283787,READ,0,0
8283807,PRECHARGE,0,0
8283862,ACTIVATE,0,0
8283907,WRITE,0,0
8283935,PRECHARGE,0,0
8283985,REFRESH,0,0
8284413,ACTIVATE,0,0
8284455,WRITE,0,0
8284465,READ,0,0
8284482,READ,0,0
8284508,READ,0,0
8284533,WRITE,0,0
8284544,WRITE,0,0
8284567,READ,0,0
8284587,PRECHARGE,0,0
8284632,ACTIVATE,0,0
8284652,WRITE,0,0
8284687,WRITE,0,0
8284719,PRECHARGE,0,0
8284753,ACTIVATE,0,0
8284814,PRECHARGE,0,0
8284864,ACTIVATE,0,0
8284912,READ,0,0
8284925,READ,0,0
8284954,PRECHARGE,0,0
8284981,REFRESH,0,0
8285411,REFRESH,0,0
8285863,ACTIVATE,0,0
8285928,PRECHARGE,0,0
8285946,REFRESH,0,0
8286384,REFRESH,0,0
8286883,REFRESH,0,0
8287338,REFRESH,0,0
8287765,ACTIVATE,0,0
8287793,READ,0,0
8287823,READ,0,0
8287838,READ,0,0
8287850,READ,0,0
8287887,WRITE,0,0
8287900,WRITE,0,0
8287918,WRITE,0,0
8287954,WRITE,0,0
8287977,WRITE,0,0
8287987,READ,0,0
8287999,READ,0,0
8288015,READ,0,0
8288029,READ,0,0
8288072,READ,0,0
8288098,WRITE,0,0
8288114,WRITE,0,0
8288129,READ,0,0
8288160,READ,0,0
8288188,READ,0,0
8288202,READ,0,0
8288215,READ,0,0
8288253,WRITE,0,0
8288271,WRITE,0,0
8288300,PRECHARGE,0,0
8288325,ACTIVATE,0,0
8288372,PRECHARGE,0,0
8288410,REFRESH,0,0
8288843,ACTIVATE,0,0
8288893,READ,0,0
8288925,READ,0,0
8288950,READ,0,0
8288968,READ,0,0
8288994,READ,0,0
8289007,READ,0,0
8289014,READ,0,0
8289045,WRITE,0,0
8289098,PRECHARGE,0,0
8289129,REFRESH,0,0
8289555,ACTIVATE,0,0
8289578,WRITE,0,0
8289587,READ,0,0
8289614,READ,0,0
8289647,PRECHARGE,0,0
8289670,REFRESH,0,0
8290113,REFRESH,0,0
8290539,REFRESH,0,0
8290960,REFRESH,0,0
8291381,REFRESH,0,0
8291821,REFRESH,0,0
8292243,REFRESH,0,0
8292673,REFRESH,0,0
8293106,REFRESH,0,0
8293546,REFRESH,0,0
8293973,ACTIVATE,0,0
8294013,WRITE,0,0
8294045,WRITE,0,0
8294064,WRITE,0,0
8294089,PRECHARGE,0,0
8294120,ACTIVATE,0,0
8294145,WRITE,0,0
8294163,PRECHARGE,0,0
8294199,ACTIVATE,0,0
8294247,PRECHARGE,0,0
8294269,ACTIVATE,0,0
8294303,WRITE,0,0
8294327,READ,0,0
8294340,READ,0,0
8294361,PRECHARGE,0,0
8294381,ACTIVATE,0,0
8294406,READ,0,0
8294421,READ,0,0
8294479,READ,0,0
8294501,READ,0,0
8294538,PRECHARGE,0,0
8294558,REFRESH,0,0
8294991,REFRESH,0,0
8295418,ACTIVATE,0,0
8295454,WRITE,0,0
8295480,PRECHARGE,0,0
8295527,REFRESH,0,0
8296029,REFRESH,0,0
8296457,REFRESH,0,0
8296902,REFRESH,0,0
8297343,REFRESH,0,0
8297763,ACTIVATE,0,0
8297788,WRITE,0,0
8297800,WRITE,0,0
8297812,READ,0,0
8297839,PRECHARGE,0,0
8297887,ACTIVATE,0,0
8297926,PRECHARGE,0,0
8297946,ACTIVATE,0,0
8297976,READ,0,0
8298008,READ,0,0
8298020,READ,0,0
8298037,WRITE,0,0
8298048,READ,0,0
8298068,READ,0,0
8298075,READ,0,0
8298107,READ,0,0
8298123,READ,0,0
8298148,READ,0,0
8298165,READ,0,0
8298192,PRECHARGE,0,0
8298248,REFRESH,0,0
8298683,ACTIVATE,0,0
8298709,WRITE,0,0
8298723,READ,0,0
8298756,WRITE,0,0
8298792,WRITE,0,0
8298811,READ,0,0
8298837,PRECHARGE,0,0
8298894,REFRESH,0,0
8299315,ACTIVATE,0,0
8299335,WRITE,0,0
8299352,WRITE,0,0
8299374,PRECHARGE,0,0
8299462,ACTIVATE,0,0
8299479,READ,0,0
8299496,WRITE,0,0
8299525,PRECHARGE,0,0
8299547,ACTIVATE,0,0
8299566,READ,0,0
8299588,READ,0,0
8299619,READ,0,0
8299645,WRITE,0,0
8299670,WRITE,0,0
8299704,READ,0,0
8299723,WRITE,0,0
8299732,READ,0,0
8299753,PRECHARGE,0,0
8299857,REFRESH,0,0
8300294,REFRESH,0,0
8300725,REFRESH,0,0
8301214,ACTIVATE,0,0
8301254,PRECHARGE,0,0
8301288,ACTIVATE,0,0
8301326,READ,0,0
8301362,WRITE,0,0
8301381,PRECHARGE,0,0
8301413,ACTIVATE,0,0
8301432,READ,0,0
8301451,READ,0,0
8301492,WRITE,0,0
8301519,READ,0,0
8301560,PRECHARGE,0,0
8301588,ACTIVATE,0,0
8301661,WRITE,0,0
8301685,READ,0,0
8301694,READ,0,0
8301727,PRECHARGE,0,0
8301774,ACTIVATE,0,0
8301792,READ,0,0
8301822,PRECHARGE,0,0
8301869,ACTIVATE,0,0
8301931,PRECHARGE,0,0
8301949,REFRESH,0,0
8302378,ACTIVATE,0,0
8302398,WRITE,0,0
8302425,PRECHARGE,0,0
8302486,REFRESH,0,0
8302917,ACTIVATE,0,0
8302942,WRITE,0,0
8302980,PRECHARGE,0,0
8303005,ACTIVATE,0,0
8303065,READ,0,0
8303084,READ,0,0
8303098,READ,0,0
8303127,READ,0,0
8303162,WRITE,0,0
8303174,READ,0,0
8303189,READ,0,0
8303206,WRITE,0,0
8303215,WRITE,0,0
8303224,READ,0,0
8303264,WRITE,0,0
8303275,READ,0,0
8303285,READ,0,0
8303310,WRITE,0,0
8303343,READ,0,0
8303360,READ,0,0
8303368,READ,0,0
8303381,READ,0,0
8303406,READ,0,0
8303435,PRECHARGE,0,0
8303463,REFRESH,0,0
8303891,REFRESH,0,0
8304317,ACTIVATE,0,0
8304358,PRECHARGE,0,0
8304376,REFRESH,0,0
8304815,ACTIVATE,0,0
8304852,WRITE,0,0
8304878,PRECHARGE,0,0
8304896,ACTIVATE,0,0
8304933,READ,0,0
8304975,READ,0,0
8304991,READ,0,0
8305012,WRITE,0,0
8305053,WRITE,0,0
8305096,WRITE,0,0
8305109,WRITE,0,0
8305127,PRECHARGE,0,0
8305198,ACTIVATE,0,0
8305216,WRITE,0,0
8305251,WRITE,0,0
8305277,PRECHARGE,0,0
8305295,ACTIVATE,0,0
8305330,WRITE,0,0
8305351,READ,0,0
8305368,PRECHARGE,0,0
8305419,REFRESH,0,0
8305857,REFRESH,0,0
8306301,REFRESH,0,0
8306724,ACTIVATE,0,0
8306752,WRITE,0,0
8306777,WRITE,0,0
8306794,WRITE,0,0
8306815,WRITE,0,0
8306842,WRITE,0,0
8306883,WRITE,0,0
8306892,READ,0,0
8306926,READ,0,0
8306958,READ,0,0
8306978,PRECHARGE,0,0
8307044,ACTIVATE,0,0
8307082,READ,0,0
8307105,READ,0,0
8307142,WRITE,0,0
8307161,PRECHARGE,0,0
8307228,ACTIVATE,0,0
8307271,READ,0,0
8307277,READ,0,0
8307293,READ,0,0
8307310,WRITE,0,0
8307328,WRITE,0,0
8307359,READ,0,0
8307390,READ,0,0
8307410,PRECHARGE,0,0
8307458,REFRESH,0,0
8307881,REFRESH,0,0
8308332,ACTIVATE,0,0
8308350,WRITE,0,0
8308362,READ,0,0
8308404,WRITE,0,0
8308433,WRITE,0,0
8308463,WRITE,0,0
8308487,WRITE,0,0
8308494,WRITE,0,0
8308505,READ,0,0
8308532,WRITE,0,0
8308550,READ,0,0
8308563,READ,0,0
8308579,READ,0,0
8308617,WRITE,0,0
8308644,PRECHARGE,0,0
8308679,ACTIVATE,0,0
8308707,WRITE,0,0
8308722,READ,0,0
8308739,WRITE,0,0
8308768,READ,0,0
8308782,READ,0,0
8308813,WRITE,0,0
8308836,READ,0,0
8308867,PRECHARGE,0,0
8308910,REFRESH,0,0
8309355,ACTIVATE,0,0
8309390,WRITE,0,0
8309402,READ,0,0
8309420,WRITE,0,0
8309456,PRECHARGE,0,0
8309473,ACTIVATE,0,0
8309515,READ,0,0
8309533,PRECHARGE,0,0
8309573,REFRESH,0,0
8309999,REFRESH,0,0
8310421,ACTIVATE,0,0
8310463,WRITE,0,0
8310498,WRITE,0,0
8310522,WRITE,0,0
8310553,READ,0,0
8310569,READ,0,0
8310597,READ,0,0
8310644,READ,0,0
8310666,PRECHARGE,0,0
8310688,ACTIVATE,0,0
8310744,READ,0,0
8310756,READ,0,0
8310774,READ,0,0
8310811,READ,0,0
8310817,READ,0,0
8310836,WRITE,0,0
8310864,READ,0,0
8310871,READ,0,0
8310917,WRITE,0,0
8310936,WRITE,0,0
8310954,READ,0,0
8310971,WRITE,0,0
8310981,WRITE,0,0
8310991,READ,0,0
8311018,PRECHARGE,0,0
8311057,ACTIVATE,0,0
8311120,READ,0,0
8311127,READ,0,0
8311149,PRECHARGE,0,0
8311181,REFRESH,0,0
8311659,ACTIVATE,0,0
8311685,WRITE,0,0
8311705,PRECHARGE,0,0
8311803,REFRESH,0,0
8312238,REFRESH,0,0
8312690,REFRESH,0,0
8313132,ACTIVATE,0,0
8313211,PRECHARGE,0,0
8313254,REFRESH,0,0
8313690,ACTIVATE,0,0
8313732,WRITE,0,0
8313751,READ,0,0
8313789,READ,0,0
8313820,READ,0,0
8313858,WRITE,0,0
8313880,READ,0,0
8313923,PRECHARGE,0,0
8313945,REFRESH,0,0
8314403,REFRESH,0,0
8314823,REFRESH,0,0
8315245,REFRESH,0,0
8315696,ACTIVATE,0,0
8315748,PRECHARGE,0,0
8315771,REFRESH,0,0
8316220,ACTIVATE,0,0
8316252,WRITE,0,0
8316279,READ,0,0
8316311,READ,0,0
8316319,READ,0,0
8316357,READ,0,0
8316389,PRECHARGE,0,0
8316431,REFRESH,0,0
8316858,REFRESH,0,0
8317298,REFRESH,0,0
8317727,ACTIVATE,0,0
8317745,WRITE,0,0
8317778,READ,0,0
8317797,WRITE,0,0
8317813,WRITE,0,0
8317851,READ,0,0
8317899,PRECHARGE,0,0
8317928,REFRESH,0,0
8318362,REFRESH,0,0
8318808,ACTIVATE,0,0
8318847,PRECHARGE,0,0
8318908,ACTIVATE,0,0
8318944,WRITE,0,0
8318962,WRITE,0,0
8318980,PRECHARGE,0,0
8319050,REFRESH,0,0
8319514,REFRESH,0,0
8319939,REFRESH,0,0
8320368,REFRESH,0,0
8320793,REFRESH,0,0
8321264,REFRESH,0,0
8321685,REFRESH,0,0
8322107,REFRESH,0,0
8322558,ACTIVATE,0,0
8322595,READ,0,0
8322636,WRITE,0,0
8322649,READ,0,0
8322670,READ,0,0
8322677,READ,0,0
8322702,WRITE,0,0
8322708,WRITE,0,0
8322784,READ,0,0
8322804,WRITE,0,0
8322846,WRITE,0,0
8322864,WRITE,0,0
8322914,READ,0,0
8322953,READ,0,0
8323018,PRECHARGE,0,0
8323046,REFRESH,0,0
8323542,REFRESH,0,0
8323974,REFRESH,0,0
8324395,ACTIVATE,0,0
8324447,PRECHARGE,0,0
8324465,ACTIVATE,0,0
8324492,READ,0,0
8324504,READ,0,0
8324536,WRITE,0,0
8324557,WRITE,0,0
8324571,READ,0,0
8324582,READ,0,0
8324687,READ,0,0
8324708,PRECHARGE,0,0
8324753,ACTIVATE,0,0
8324793,PRECHARGE,0,0
8324818,ACTIVATE,0,0
8324850,WRITE,0,0
8324871,WRITE,0,0
8324909,READ,0,0
8324922,READ,0,0
8324941,WRITE,0,0
8324951,WRITE,0,0
8324990,READ,0,0
8325009,WRITE,0,0
8325047,READ,0,0
8325069,READ,0,0
8325091,PRECHARGE,0,0
8325154,ACTIVATE,0,0
8325177,WRITE,0,0
8325191,WRITE,0,0
8325208,WRITE,0,0
8325215,WRITE,0,0
8325228,READ,0,0
8325263,WRITE,0,0
8325282,READ,0,0
8325329,PRECHARGE,0,0
8325362,REFRESH,0,0
8325793,REFRESH,0,0
8326226,ACTIVATE,0,0
8326251,READ,0,0
8326352,WRITE,0,0
8326371,READ,0,0
8326402,WRITE,0,0
8326421,PRECHARGE,0,0
8326443,REFRESH,0,0
8326863,REFRESH,0,0
8327315,ACTIVATE,0,0
8327345,READ,0,0
8327364,PRECHARGE,0,0
8327431,ACTIVATE,0,0
8327451,WRITE,0,0
8327469,READ,0,0
8327493,PRECHARGE,0,0
8327518,REFRESH,0,0
8327938,REFRESH,0,0
8328369,ACTIVATE,0,0
8328397,READ,0,0
8328416,PRECHARGE,0,0
8328445,ACTIVATE,0,0
8328478,WRITE,0,0
8328505,PRECHARGE,0,0
8328571,ACTIVATE,0,0
8328598,WRITE,0,0
8328650,READ,0,0
8328667,PRECHARGE,0,0
8328691,ACTIVATE,0,0
8328731,READ,0,0
8328750,READ,0,0
8328776,WRITE,0,0
8328806,WRITE,0,0
8328835,PRECHARGE,0,0
8328893,REFRESH,0,0
8329330,ACTIVATE,0,0
8329348,WRITE,0,0
8329384,READ,0,0
8329402,WRITE,0,0
8329412,WRITE,0,0
8329484,READ,0,0
8329509,PRECHARGE,0,0
8329530,ACTIVATE,0,0
8329550,READ,0,0
8329569,READ,0,0
8329578,READ,0,0
8329595,WRITE,0,0
8329624,READ,0,0
8329657,WRITE,0,0
8329667,READ,0,0
8329692,WRITE,0,0
8329713,WRITE,0,0
8329737,PRECHARGE,0,0
8329754,ACTIVATE,0,0
8329772,READ,0,0
8329798,PRECHARGE,0,0
8329821,ACTIVATE,0,0
8329863,READ,0,0
8329887,READ,0,0
8329917,PRECHARGE,0,0
8329934,ACTIVATE,0,0
8329971,WRITE,0,0
8329994,PRECHARGE,0,0
8330041,REFRESH,0,0
8330465,ACTIVATE,0,0
8330500,READ,0,0
8330530,WRITE,0,0
8330553,WRITE,0,0
8330564,WRITE,0,0
8330583,WRITE,0,0
8330601,PRECHARGE,0,0
8330666,ACTIVATE,0,0
8330734,READ,0,0
8330750,READ,0,0
8330783,WRITE,0,0
8330798,READ,0,0
8330811,READ,0,0
8330822,READ,0,0
8330852,PRECHARGE,0,0
8330900,REFRESH,0,0
8331326,ACTIVATE,0,0
8331350,WRITE,0,0
8331364,READ,0,0
8331421,PRECHARGE,0,0
8331518,REFRESH,0,0
8331940,ACTIVATE,0,0
8331979,WRITE,0,0
8332012,PRECHARGE,0,0
8332048,ACTIVATE,0,0
8332072,WRITE,0,0
8332092,READ,0,0
8332099,READ,0,0
8332117,PRECHARGE,0,0
8332135,REFRESH,0,0
8332556,ACTIVATE,0,0
8332581,READ,0,0
8332589,READ,0,0
8332597,READ,0,0
8332617,PRECHARGE,0,0
8332641,REFRESH,0,0
8333094,REFRESH,0,0
8333519,ACTIVATE,0,0
8333559,WRITE,0,0
8333612,READ,0,0
8333646,WRITE,0,0
8333672,WRITE,0,0
8333696,READ,0,0
8333714,READ,0,0
8333721,READ,0,0
8333739,READ,0,0
8333752,READ,0,0
8333796,PRECHARGE,0,0
8333824,ACTIVATE,0,0
8333864,READ,0,0
8333889,WRITE,0,0
8333904,WRITE,0,0
8333932,WRITE,0,0
8333981,PRECHARGE,0,0
8334034,REFRESH,0,0
8334468,ACTIVATE,0,0
8334490,WRITE,0,0
8334525,WRITE,0,0
8334534,WRITE,0,0
8334547,WRITE,0,0
8334565,PRECHARGE,0,0
8334607,ACTIVATE,0,0
8334661,READ,0,0
8334684,PRECHARGE,0,0
8334755,REFRESH,0,0
8335178,ACTIVATE,0,0
8335209,WRITE,0,0
8335232,PRECHARGE,0,0
8335251,REFRESH,0,0
8335705,REFRESH,0,0
8336133,ACTIVATE,0,0
8336156,WRITE,0,0
8336180,READ,0,0
8336213,READ,0,0
8336231,READ,0,0
8336255,READ,0,0
8336284,READ,0,0
8336307,WRITE,0,0
8336329,WRITE,0,0
8336359,READ,0,0
8336380,WRITE,0,0
8336397,WRITE,0,0
8336417,PRECHARGE,0,0
8336438,REFRESH,0,0
8336863,REFRESH,0,0
8337295,ACTIVATE,0,0
8337318,READ,0,0
8337356,READ,0,0
8337392,WRITE,0,0
8337403,READ,0,0
8337420,WRITE,0,0
8337426,WRITE,0,0
8337442,WRITE,0,0
8337464,READ,0,0
8337477,READ,0,0
8337488,READ,0,0
8337521,READ,0,0
8337533,READ,0,0
8337571,READ,0,0
8337587,READ,0,0
8337619,READ,0,0
8337644,READ,0,0
8337664,WRITE,0,0
8337692,READ,0,0
8337704,READ,0,0
8337737,READ,0,0
8337766,PRECHARGE,0,0
8337785,REFRESH,0,0
8338210,ACTIVATE,0,0
8338229,WRITE,0,0
8338251,WRITE,0,0
8338296,WRITE,0,0
8338315,PRECHARGE,0,0
8338370,ACTIVATE,0,0
8338393,READ,0,0
8338447,PRECHARGE,0,0
8338503,REFRESH,0,0
8338923,ACTIVATE,0,0
8338957,READ,0,0
8338993,WRITE,0,0
8339001,WRITE,0,0
8339032,READ,0,0
8339075,READ,0,0
8339102,PRECHARGE,0,0
8339119,REFRESH,0,0
8339576,REFRESH,0,0
8340005,ACTIVATE,0,0
8340073,PRECHARGE,0,0
8340126,ACTIVATE,0,0
8340169,READ,0,0
8340213,WRITE,0,0
8340252,WRITE,0,0
8340271,PRECHARGE,0,0
8340288,ACTIVATE,0,0
8340333,WRITE,0,0
8340355,PRECHARGE,0,0
8340375,REFRESH,0,0
8340807,REFRESH,0,0
8341274,REFRESH,0,0
8341698,ACTIVATE,0,0
8341738,WRITE,0,0
8341767,READ,0,0
8341795,READ,0,0
8341818,PRECHARGE,0,0
8341850,ACTIVATE,0,0
8341869,READ,0,0
8341897,READ,0,0
8341914,PRECHARGE,0,0
8341960,ACTIVATE,0,0
8341978,READ,0,0
8342001,WRITE,0,0
8342016,READ,0,0
8342044,READ,0,0
8342066,READ,0,0
8342097,WRITE,0,0
8342113,WRITE,0,0
8342160,READ,0,0
8342180,READ,0,0
8342205,WRITE,0,0
8342241,PRECHARGE,0,0
8342273,REFRESH,0,0
8342697,REFRESH,0,0
8343118,ACTIVATE,0,0
8343169,READ,0,0
8343191,READ,0,0
8343222,WRITE,0,0
8343246,WRITE,0,0
8343268,READ,0,0
8343299,READ,0,0
8343325,WRITE,0,0
8343338,READ,0,0
8343366,PRECHARGE,0,0
8343453,ACTIVATE,0,0
8343487,WRITE,0,0
8343497,WRITE,0,0
8343553,PRECHARGE,0,0
8343576,ACTIVATE,0,0
8343606,READ,0,0
8343644,WRITE,0,0
8343654,READ,0,0
8343688,READ,0,0
8343731,WRITE,0,0
8343744,READ,0,0
8343766,WRITE,0,0
8343784,READ,0,0
8343796,READ,0,0
8343815,PRECHARGE,0,0
8343834,REFRESH,0,0
8344259,REFRESH,0,0
8344746,REFRESH,0,0
8345174,ACTIVATE,0,0
8345219,READ,0,0
8345228,READ,0,0
8345245,WRITE,0,0
8345277,PRECHARGE,0,0
8345295,REFRESH,0,0
8345778,ACTIVATE,0,0
8345797,WRITE,0,0
8345817,WRITE,0,0
8345839,READ,0,0
8345847,READ,0,0
8345878,READ,0,0
8345898,PRECHARGE,0,0
8345927,ACTIVATE,0,0
8345959,READ,0,0
8345968,READ,0,0
8345993,PRECHARGE,0,0
8346035,ACTIVATE,0,0
8346055,READ,0,0
8346074,READ,0,0
8346097,WRITE,0,0
8346108,READ,0,0
8346132,READ,0,0
8346165,READ,0,0
8346196,PRECHARGE,0,0
8346230,REFRESH,0,0
8346685,ACTIVATE,0,0
8346707,WRITE,0,0
8346718,WRITE,0,0
8346730,READ,0,0
8346758,READ,0,0
8346783,PRECHARGE,0,0
8346815,ACTIVATE,0,0
8346839,READ,0,0
8346851,READ,0,0
8346884,READ,0,0
8346904,PRECHARGE,0,0
8346929,ACTIVATE,0,0
8346968,PRECHARGE,0,0
8347007,REFRESH,0,0
8347440,REFRESH,0,0
8347914,REFRESH,0,0
8348386,ACTIVATE,0,0
8348417,READ,0,0
8348425,READ,0,0
8348453,READ,0,0
8348471,WRITE,0,0
8348489,READ,0,0
8348495,READ,0,0
8348524,PRECHARGE,0,0
8348578,REFRESH,0,0
8349013,REFRESH,0,0
8349436,ACTIVATE,0,0
8349478,READ,0,0
8349543,WRITE,0,0
8349563,WRITE,0,0
8349609,PRECHARGE,0,0
8349691,ACTIVATE,0,0
8349731,READ,0,0
8349785,READ,0,0
8349804,READ,0,0
8349835,PRECHARGE,0,0
8349865,ACTIVATE,0,0
8349883,READ,0,0
8349922,WRITE,0,0
8349952,WRITE,0,0
8350009,PRECHARGE,0,0
8350050,ACTIVATE,0,0
8350072,READ,0,0
8350109,PRECHARGE,0,0
8350136,ACTIVATE,0,0
8350174,WRITE,0,0
8350183,READ,0,0
8350218,WRITE,0,0
8350224,WRITE,0,0
8350240,WRITE,0,0
8350265,PRECHARGE,0,0
8350289,ACTIVATE,0,0
8350318,WRITE,0,0
8350359,READ,0,0
8350383,READ,0,0
8350415,PRECHARGE,0,0
8350468,REFRESH,0,0
8350900,ACTIVATE,0,0
8350921,WRITE,0,0
8350974,READ,0,0
8351001,PRECHARGE,0,0
8351059,REFRESH,0,0
8351488,ACTIVATE,0,0
8351507,READ,0,0
8351538,WRITE,0,0
8351567,WRITE,0,0
8351596,READ,0,0
8351620,WRITE,0,0
8351631,READ,0,0
8351648,WRITE,0,0
8351681,READ,0,0
8351737,WRITE,0,0
8351780,WRITE,0,0
8351809,WRITE,0,0
8351835,WRITE,0,0
8351849,WRITE,0,0
8351884,WRITE,0,0
8351910,PRECHARGE,0,0
8351938,REFRESH,0,0
8352380,REFRESH,0,0
8352804,REFRESH,0,0
8353236,REFRESH,0,0
8353712,ACTIVATE,0,0
8353740,WRITE,0,0
8353753,READ,0,0
8353783,READ,0,0
8353822,READ,0,0
8353840,READ,0,0
8353857,WRITE,0,0
8353885,READ,0,0
8353936,PRECHARGE,0,0
8353999,REFRESH,0,0
8354432,REFRESH,0,0
8354857,REFRESH,0,0
8355287,ACTIVATE,0,0
8355341,READ,0,0
8355416,PRECHARGE,0,0
8355444,ACTIVATE,0,0
8355479,WRITE,0,0
8355498,WRITE,0,0
8355536,PRECHARGE,0,0
8355561,ACTIVATE,0,0
8355631,PRECHARGE,0,0
8355664,ACTIVATE,0,0
8355683,READ,0,0
8355716,WRITE,0,0
8355773,READ,0,0
8355792,WRITE,0,0
8355809,READ,0,0
8355843,PRECHARGE,0,0
8355863,ACTIVATE,0,0
8355915,WRITE,0,0
8355988,READ,0,0
8356014,READ,0,0
8356075,WRITE,0,0
8356101,WRITE,0,0
8356119,READ,0,0
8356134,READ,0,0
8356147,READ,0,0
8356168,READ,0,0
8356191,READ,0,0
8356211,PRECHARGE,0,0
8356233,REFRESH,0,0
8356653,REFRESH,0,0
8357135,REFRESH,0,0
8357556,REFRESH,0,0
8358032,REFRESH,0,0
8358504,REFRESH,0,0
8358954,ACTIVATE,0,0
8358990,WRITE,0,0
8359041,WRITE,0,0
8359056,WRITE,0,0
8359083,READ,0,0
8359132,READ,0,0
8359140,READ,0,0
8359156,READ,0,0
8359172,READ,0,0
8359191,PRECHARGE,0,0
8359209,ACTIVATE,0,0
8359228,WRITE,0,0
8359284,WRITE,0,0
8359290,WRITE,0,0
8359306,READ,0,0
8359328,READ,0,0
8359337,READ,0,0
8359372,READ,0,0
8359406,PRECHARGE,0,0
8359435,REFRESH,0,0
8359857,ACTIVATE,0,0
8359885,READ,0,0
8359891,READ,0,0
8359927,WRITE,0,0
8359942,READ,0,0
8359977,READ,0,0
8359983,READ,0,0
8360035,WRITE,0,0
8360068,PRECHARGE,0,0
8360096,ACTIVATE,0,0
8360114,WRITE,0,0
8360173,WRITE,0,0
8360180,WRITE,0,0
8360215,WRITE,0,0
8360249,READ,0,0
8360260,READ,0,0
8360286,WRITE,0,0
8360296,WRITE,0,0
8360315,WRITE,0,0
8360351,PRECHARGE,0,0
8360420,ACTIVATE,0,0
8360438,WRITE,0,0
8360475,PRECHARGE,0,0
8360497,ACTIVATE,0,0
8360521,WRITE,0,0
8360572,WRITE,0,0
8360588,WRITE,0,0
8360615,PRECHARGE,0,0
8360744,ACTIVATE,0,0
8360773,WRITE,0,0
8360830,READ,0,0
8360848,READ,0,0
8360873,READ,0,0
8360884,READ,0,0
8360914,PRECHARGE,0,0
8360944,REFRESH,0,0
8361463,ACTIVATE,0,0
8361511,PRECHARGE,0,0
8361532,REFRESH,0,0
8361961,ACTIVATE,0,0
8361989,READ,0,0
8362014,READ,0,0
8362041,READ,0,0
8362094,WRITE,0,0
8362108,READ,0,0
8362144,PRECHARGE,0,0
8362172,REFRESH,0,0
8362615,ACTIVATE,0,0
8362662,READ,0,0
8362678,READ,0,0
8362719,WRITE,0,0
8362750,WRITE,0,0
8362760,READ,0,0
8362779,PRECHARGE,0,0
